DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
16-Jul-20,JUB,Jubilee Holdings Ltd,210,360,237.75,237.75,237.75,237.75,-,-,-,-
16-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.21,2.48,2.31,2.42,-0.11,4.55%,520700,-
16-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.75,7.86,7.86,7.86,7.86,-,-,-,-
16-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,14,14,14,14,-,-,100,-
16-Jul-20,CTUM,Centum Investment Company Plc,15.15,29.5,23,24,23.45,23.9,-0.45,1.88%,24700,-
16-Jul-20,HAFR,Home Afrika Ltd,0.3,0.6,0.48,0.49,0.48,0.48,-,-,14200,-
16-Jul-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,-,-,-,-
16-Jul-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.38,2.46,2.44,2.46,-0.02,0.81%,30000,-
16-Jul-20,TCL,Trans-Century Plc,1.1,2.68,2.24,2.68,2.52,2.45,0.07,2.86%,167200,-
16-Jul-20,NSE,Nairobi Securities Exchange Plc,6.5,12,6.86,7,6.88,7,-0.12,1.71%,21900,-
16-Jul-20,BOC,BOC Kenya Plc,53,72,55,55,55,55,-,-,-,-
16-Jul-20,BAT,British American Tobacco Kenya Plc,305,505,310,310,310,310,-,-,389300,-
16-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9,9,9,9,-,-,3300,-
16-Jul-20,EABL,East African Breweries Ltd,135,222.25,155.25,169,156.75,156.5,0.25,0.16%,4500,-
16-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.38,1.3,1.46,1.35,1.44,-0.09,6.25%,32400,-
16-Jul-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
16-Jul-20,UNGA,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-
16-Jul-20,SCOM,Safaricom Plc,23.5,37,26.95,27.45,27,26.95,0.05,0.19%,16679100,-
16-Jul-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5.8,6,5.82,5.94,-0.12,2.02%,29600,-
16-Jul-20,GLD,ABSA NewGold ETF,1470,2100,1835,1835,1835,1835,-,-,-,-
16-Jul-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,165.54,169.1,166,166.29,-0.29,0.17%,-,-
16-Jul-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,175.14,178.36,175.43,175.6,-0.17,0.10%,-,-
16-Jul-20,^N20I,NSE 20-Share Index,1723.96,2666.96,1906.43,1906.43,1906.43,1913.57,-7.14,0.37%,-,-
16-Jul-20,^N25I,NSE 25-Share Index,2935.01,4163.56,3107.19,3107.19,3107.19,3109.51,-2.32,0.07%,-,-
16-Jul-20,^NASI,NSE All-Share Index,124.3,169.35,131.98,131.98,131.98,131.9,0.08,0.06%,-,-
16-Jul-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1611.42,1611.42,1611.42,1614.85,-3.43,0.21%,-,-
16-Jul-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1290.63,1290.63,1290.63,1295.79,-5.16,0.40%,-,-
17-Jul-20,EGAD,Eaagads Ltd,8.2,14.5,9.9,9.9,9.9,9.9,-,-,-,-
17-Jul-20,KUKZ,Kakuzi Plc,300,397,328,328,328,328,-,-,-,-
17-Jul-20,KAPC,Kapchorua Tea Kenya Plc,59,90,85,90,88.5,83,5.5,6.63%,700,-
17-Jul-20,LIMT,Limuru Tea Plc,360,475,385,385,385,385,-,-,-,-
17-Jul-20,SASN,Sasini Plc,14.8,20,16.3,16.3,16.3,16.3,-,-,-,-
17-Jul-20,WTK,Williamson Tea Kenya Plc,92,150,132,141,137,128.25,8.75,6.82%,2300,-
17-Jul-20,CGEN,Car and General (K) Ltd,20,26,22.5,22.8,22.5,22.8,-0.3,1.32%,11500,-
17-Jul-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,9.1,9.2,9.18,9.12,0.06,0.66%,2941800,-
17-Jul-20,BKG,BK Group Plc,12.15,22.7,16.7,16.7,16.7,16.7,-,-,-,-
17-Jul-20,COOP,Co-operative Bank of Kenya Ltd,10.2,16,11.75,11.95,11.85,12,-0.15,1.25%,74700,-
17-Jul-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,118,69,69,69,69,-,-,500,-
17-Jul-20,EQTY,Equity Group Holdings Plc,28,54,33.5,34.5,34,34.2,-0.2,0.58%,2023500,-
17-Jul-20,HFCK,HF Group Ltd,2.86,6.1,3.99,4,4,4,-,-,19500,-
17-Jul-20,IMH,I & M Holdings Plc,42.5,59,49,51,49.85,50,-0.15,0.30%,1800,-
17-Jul-20,KCB,KCB Group Plc,30,53,34.95,35.3,35.25,35.1,0.15,0.43%,3425200,-
17-Jul-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
17-Jul-20,NCBA,NCBA Group Plc,20,33.18,25,25.85,25.2,25.85,-0.65,2.51%,68200,-
17-Jul-20,SBIC,Stanbic Holdings Plc,72.25,118.5,78,79,78.5,79,-0.5,0.63%,700,-
17-Jul-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,160,162,160,160,-,-,2700,-
17-Jul-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
17-Jul-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.99,1.08,1.03,1,0.03,3.00%,4900,-
17-Jul-20,XPRS,Express Kenya Plc,2.5,6.5,4.13,4.13,4.13,4.13,-,-,100,-
17-Jul-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,-,-,-,-
17-Jul-20,LKL,Longhorn Publishers Plc,4.21,6.5,4.7,4.9,4.75,4.88,-0.13,2.66%,2000,-
17-Jul-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.6,0.6,0.6,0.6,-,-,1600,-
17-Jul-20,NMG,Nation Media Group Plc,9,37.75,12.5,12.95,12.65,12.95,-0.3,2.32%,52600,-
17-Jul-20,SMER,Sameer Africa Plc,1.91,4.62,4.25,4.62,4.26,4.21,0.05,1.19%,6700,-
17-Jul-20,SGL,Standard Group Plc,18,27,24.9,24.9,24.9,24.9,-,-,-,-
17-Jul-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,13.1,13.6,13.4,12.55,0.85,6.77%,13200,-
17-Jul-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.36,0.36,0.36,0.35,0.01,2.86%,14200,-
17-Jul-20,SCAN,WPP ScanGroup Plc,5.8,25,19.5,20.1,19.7,20,-0.3,1.50%,295600,-
17-Jul-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
17-Jul-20,BAMB,Bamburi Cement Ltd,19.05,72.75,26,27,26.2,26.15,0.05,0.19%,8400,-
17-Jul-20,CRWN,Crown Paints Kenya Plc,36,66,46.5,46.95,46.9,47.95,-1.05,2.19%,1600,-
17-Jul-20,CABL,East African Cables Ltd,1.26,2.55,2.29,2.3,2.29,2.28,0.01,0.44%,11100,-
17-Jul-20,PORT,East African Portland Cement Ltd,10,16,13.85,13.85,13.85,13.85,-,-,-,-
17-Jul-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.62,6.08,5.94,5.6,0.34,6.07%,2077400,-
17-Jul-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
17-Jul-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
17-Jul-20,KPLC,Kenya Power and Lighting Company Plc,1.16,3,1.91,1.99,1.92,1.92,-,-,282200,-
17-Jul-20,TOTL,Total Kenya Ltd,21,29,24,24,24,24.5,-0.5,2.04%,500,-
17-Jul-20,UMME,Umeme Ltd,5.86,8.6,7.5,7.6,7.56,7,0.56,8.00%,10800,-
17-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7.48,7.5,7.5,7.5,-,-,19700,-
17-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3,2.3,2.35,2.35,2.43,-0.08,3.29%,8600,-
17-Jul-20,JUB,Jubilee Holdings Ltd,210,360,250,250,250,237.75,12.25,5.15%,100,-
17-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.35,2.43,2.4,2.31,0.09,3.90%,795800,-
17-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.65,7.86,8,7.9,7.86,0.04,0.51%,1300,-
17-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,14,14,14,14,-,-,200,-
17-Jul-20,CTUM,Centum Investment Company Plc,15.15,29.5,22.8,24,23.05,23.45,-0.4,1.71%,14000,-
17-Jul-20,HAFR,Home Afrika Ltd,0.3,0.6,0.48,0.48,0.48,0.48,-,-,88200,-
17-Jul-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,-,-,-,-
17-Jul-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.5,2.5,2.5,2.44,0.06,2.46%,300,-
17-Jul-20,TCL,Trans-Century Plc,1.1,2.68,2.3,2.68,2.35,2.52,-0.17,6.75%,65100,-
17-Jul-20,NSE,Nairobi Securities Exchange Plc,6.5,12,6.52,7,6.88,6.88,-,-,42300,-
17-Jul-20,BOC,BOC Kenya Plc,53,72,54,54,54,55,-1,1.82%,800,-
17-Jul-20,BAT,British American Tobacco Kenya Plc,305,500,309.75,310,310,310,-,-,30800,-
17-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9,9,9,9,-,-,3800,-
17-Jul-20,EABL,East African Breweries Ltd,135,222.25,160,160,160,156.75,3.25,2.07%,700,-
17-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.43,1.43,1.43,1.35,0.08,5.93%,11500,-
17-Jul-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
17-Jul-20,UNGA,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-
17-Jul-20,SCOM,Safaricom Plc,23.5,37,26.9,27.25,27,27,-,-,10761300,-
17-Jul-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5.8,6,5.8,5.82,-0.02,0.34%,7900,-
17-Jul-20,GLD,ABSA NewGold ETF,1470,2100,1835,1835,1835,1835,-,-,-,-
17-Jul-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,165.6,167.12,166.43,166,0.43,0.26%,-,-
17-Jul-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,175.11,176.48,175.72,175.43,0.29,0.17%,-,-
17-Jul-20,^N20I,NSE 20-Share Index,1723.96,2647.58,1909.36,1909.36,1909.36,1906.43,2.93,0.15%,-,-
17-Jul-20,^N25I,NSE 25-Share Index,2935.01,4163.56,3107.31,3107.31,3107.31,3107.19,0.12,-,-,-
17-Jul-20,^NASI,NSE All-Share Index,124.3,169.35,132.25,132.25,132.25,131.98,0.27,0.20%,-,-
17-Jul-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1613.71,1613.71,1613.71,1611.42,2.29,0.14%,-,-
17-Jul-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1293.67,1293.67,1293.67,1290.63,3.04,0.24%,-,-
20-Jul-20,EGAD,Eaagads Ltd,8.2,14.5,10,10,10,9.9,0.1,1.01%,500,-
20-Jul-20,KUKZ,Kakuzi Plc,300,397,360,360,360,328,32,9.76%,100,-
20-Jul-20,KAPC,Kapchorua Tea Kenya Plc,59,90,90,90,90,88.5,1.5,1.69%,100,-
20-Jul-20,LIMT,Limuru Tea Plc,360,475,385,385,385,385,-,-,-,-
20-Jul-20,SASN,Sasini Plc,14.8,20,16.4,17.7,17.4,16.3,1.1,6.75%,400,-
20-Jul-20,WTK,Williamson Tea Kenya Plc,92,150,140,150,143.25,137,6.25,4.56%,7600,-
20-Jul-20,CGEN,Car and General (K) Ltd,20,26,22.5,22.5,22.5,22.5,-,-,-,-
20-Jul-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,9.1,9.2,9.18,9.18,-,-,194300,-
20-Jul-20,BKG,BK Group Plc,12.15,22.7,16.7,16.7,16.7,16.7,-,-,-,-
20-Jul-20,COOP,Co-operative Bank of Kenya Ltd,10.2,16,11.75,11.85,11.8,11.85,-0.05,0.42%,13600,-
20-Jul-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,118,69,69,69,69,-,-,1300,-
20-Jul-20,EQTY,Equity Group Holdings Plc,28,54,33.6,34,33.85,34,-0.15,0.44%,457100,-
20-Jul-20,HFCK,HF Group Ltd,2.86,6.1,3.96,4,3.99,4,-0.01,0.25%,25300,-
20-Jul-20,IMH,I & M Holdings Plc,42.5,59,48.5,50,49.25,49.85,-0.6,1.20%,3900,-
20-Jul-20,KCB,KCB Group Plc,30,53,34.95,35.5,35.05,35.25,-0.2,0.57%,54800,-
20-Jul-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
20-Jul-20,NCBA,NCBA Group Plc,20,33.18,25.85,26.4,26.1,25.2,0.9,3.57%,7800,-
20-Jul-20,SBIC,Stanbic Holdings Plc,72.25,118.5,78.5,78.5,78.5,78.5,-,-,-,-
20-Jul-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,159.5,160,159.75,160,-0.25,0.16%,1000,-
20-Jul-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
20-Jul-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.99,1.09,1.07,1.03,0.04,3.88%,700,-
20-Jul-20,XPRS,Express Kenya Plc,2.5,6.5,4,4.15,4.01,4.13,-0.12,2.91%,5400,-
20-Jul-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,-,-,-,-
20-Jul-20,LKL,Longhorn Publishers Plc,4.21,6.5,4.75,4.75,4.75,4.75,-,-,-,-
20-Jul-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.6,0.6,0.6,0.6,-,-,200,-
20-Jul-20,NMG,Nation Media Group Plc,9,37.75,12,12.65,12.1,12.65,-0.55,4.35%,155800,-
20-Jul-20,SMER,Sameer Africa Plc,1.91,4.62,4.09,4.1,4.1,4.26,-0.16,3.76%,58100,-
20-Jul-20,SGL,Standard Group Plc,18,27,24.9,24.9,24.9,24.9,-,-,-,-
20-Jul-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,13.1,13.1,13.1,13.4,-0.3,2.24%,1500,-
20-Jul-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.35,0.36,0.35,0.36,-0.01,2.78%,16600,-
20-Jul-20,SCAN,WPP ScanGroup Plc,5.8,25,19.5,20,19.6,19.7,-0.1,0.51%,234400,-
20-Jul-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
20-Jul-20,BAMB,Bamburi Cement Ltd,19.05,72.75,26.5,28.5,26.9,26.2,0.7,2.67%,2800,-
20-Jul-20,CRWN,Crown Paints Kenya Plc,36,66,46.9,46.9,46.9,46.9,-,-,-,-
20-Jul-20,CABL,East African Cables Ltd,1.26,2.55,2.29,2.4,2.36,2.29,0.07,3.06%,57700,-
20-Jul-20,PORT,East African Portland Cement Ltd,10,16,13.85,13.85,13.85,13.85,-,-,-,-
20-Jul-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.74,5.98,5.9,5.94,-0.04,0.67%,1361400,-
20-Jul-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
20-Jul-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
20-Jul-20,KPLC,Kenya Power and Lighting Company Plc,1.16,3,1.9,1.94,1.91,1.92,-0.01,0.52%,234900,-
20-Jul-20,TOTL,Total Kenya Ltd,21,29,24,24,24,24,-,-,100,-
20-Jul-20,UMME,Umeme Ltd,5.86,8.6,7.58,7.58,7.58,7.56,0.02,0.26%,2500,-
20-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7.4,7.5,7.42,7.5,-0.08,1.07%,5400,-
20-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3,2.35,2.35,2.35,2.35,-,-,15900,-
20-Jul-20,JUB,Jubilee Holdings Ltd,210,360,240,240,240,250,-10,4.00%,2700,-
20-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.4,2.48,2.41,2.4,0.01,0.42%,93200,-
20-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.65,7.9,7.9,7.9,7.9,-,-,200,-
20-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,13.9,13.9,13.9,14,-0.1,0.71%,200,-
20-Jul-20,CTUM,Centum Investment Company Plc,15.15,29.5,23,24,23.2,23.05,0.15,0.65%,7200,-
20-Jul-20,HAFR,Home Afrika Ltd,0.3,0.6,0.46,0.48,0.48,0.48,-,-,2700,-
20-Jul-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,-,-,-,-
20-Jul-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.5,2.5,2.5,2.5,-,-,100,-
20-Jul-20,TCL,Trans-Century Plc,1.1,2.68,2.3,2.5,2.34,2.35,-0.01,0.43%,263700,-
20-Jul-20,NSE,Nairobi Securities Exchange Plc,6.5,12,6.9,7,7,6.88,0.12,1.74%,13600,-
20-Jul-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
20-Jul-20,BAT,British American Tobacco Kenya Plc,305,500,310,310,310,310,-,-,1000400,-
20-Jul-20,CARB,Carbacid Investments Plc,7.2,13,9,9,9,9,-,-,2000,-
20-Jul-20,EABL,East African Breweries Ltd,135,222.25,160,163,160.25,160,0.25,0.16%,90400,-
20-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.43,1.51,1.45,1.43,0.02,1.40%,65000,-
20-Jul-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
20-Jul-20,UNGA,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-
20-Jul-20,SCOM,Safaricom Plc,23.5,37,26.8,27.3,27,27,-,-,6843000,-
20-Jul-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5.5,5.9,5.56,5.8,-0.24,4.14%,28400,-
20-Jul-20,GLD,ABSA NewGold ETF,1470,2100,1835,1835,1835,1835,-,-,-,-
20-Jul-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,166.03,167.64,166.34,166.43,-0.09,0.05%,-,-
20-Jul-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,175.45,176.92,175.56,175.72,-0.16,0.09%,-,-
20-Jul-20,^N20I,NSE 20-Share Index,1723.96,2647.58,1909.63,1909.63,1909.63,1909.36,0.27,0.01%,-,-
20-Jul-20,^N25I,NSE 25-Share Index,2935.01,4163.56,3105.8,3105.8,3105.8,3107.31,-1.51,0.05%,-,-
20-Jul-20,^NASI,NSE All-Share Index,124.3,169.35,132.22,132.22,132.22,132.25,-0.03,0.02%,-,-
20-Jul-20,^ZKEQTK,Zamara Kenya Equity Index (KES),1511.03,2210.57,1612.12,1612.12,1612.12,1613.71,-1.59,0.10%,-,-
20-Jul-20,^ZKEQTU,Zamara Kenya Equity Index (USD),1201.29,1896.66,1289.4,1289.4,1289.4,1293.67,-4.27,0.33%,-,-
21-Jul-20,EGAD,Eaagads Ltd,8.2,14.5,10,10,10,10,-,-,500,-
21-Jul-20,KUKZ,Kakuzi Plc,300,397,360,360,360,360,-,-,-,-
21-Jul-20,KAPC,Kapchorua Tea Kenya Plc,59,90,90,90,90,90,-,-,-,-
21-Jul-20,LIMT,Limuru Tea Plc,360,475,385,385,385,385,-,-,-,-
21-Jul-20,SASN,Sasini Plc,14.8,20,16.4,17.7,17.4,17.4,-,-,2000,-
21-Jul-20,WTK,Williamson Tea Kenya Plc,92,150,143.25,148,147.5,143.25,4.25,2.97%,3500,-
21-Jul-20,CGEN,Car and General (K) Ltd,20,26,22.5,22.5,22.5,22.5,-,-,-,-
21-Jul-20,ABSA,ABSA Bank Kenya Plc,8.5,14.2,8.96,9.5,9.02,9.18,-0.16,1.74%,614700,-
21-Jul-20,BKG,BK Group Plc,12.15,22.7,16.7,17,16.7,16.7,-,-,975800,-
21-Jul-20,COOP,Co-operative Bank of Kenya Ltd,10.2,16,11.5,11.85,11.65,11.8,-0.15,1.27%,315300,-
21-Jul-20,DTK,Diamond Trust Bank Kenya Ltd,58.5,118,68,70,69.75,69,0.75,1.09%,8000,-
21-Jul-20,EQTY,Equity Group Holdings Plc,28,54,32.7,33.7,33,33.85,-0.85,2.51%,942100,-
21-Jul-20,HFCK,HF Group Ltd,2.86,6.1,3.89,4,3.95,3.99,-0.04,1.00%,45100,-
21-Jul-20,IMH,I & M Holdings Plc,42.5,59,48.5,48.5,48.5,49.25,-0.75,1.52%,50000,-
21-Jul-20,KCB,KCB Group Plc,30,53,34.2,35.25,34.8,35.05,-0.25,0.71%,1197000,-
21-Jul-20,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
21-Jul-20,NCBA,NCBA Group Plc,20,33.18,25,26.3,25.7,26.1,-0.4,1.53%,9500,-
21-Jul-20,SBIC,Stanbic Holdings Plc,72.25,118.5,78.5,78.5,78.5,78.5,-,-,200,-
21-Jul-20,SCBK,Standard Chartered Bank Kenya Ltd,135,215,155,163,159.5,159.75,-0.25,0.16%,3300,-
21-Jul-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
21-Jul-20,EVRD,Eveready East Africa Ltd,0.75,1.5,0.99,1,0.99,1.07,-0.08,7.48%,18100,-
21-Jul-20,XPRS,Express Kenya Plc,2.5,6.5,3.8,4,3.86,4.01,-0.15,3.74%,2000,-
21-Jul-20,KQ,Kenya Airways Plc,0.8,3.96,3.83,3.83,3.83,3.83,-,-,-,-
21-Jul-20,LKL,Longhorn Publishers Plc,4.21,6.5,4.5,4.9,4.52,4.75,-0.23,4.84%,24500,-
21-Jul-20,NBV,Nairobi Business Ventures Ltd,0.49,6,0.6,0.6,0.6,0.6,-,-,2100,-
21-Jul-20,NMG,Nation Media Group Plc,9,37.75,12,12.65,12.35,12.1,0.25,2.07%,6100,-
21-Jul-20,SMER,Sameer Africa Plc,1.91,4.62,3.85,3.85,3.85,4.1,-0.25,6.10%,4000,-
21-Jul-20,SGL,Standard Group Plc,18,27,22.45,22.45,22.45,24.9,-2.45,9.84%,100,-
21-Jul-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,19,13.5,13.5,13.5,13.1,0.4,3.05%,15000,-
21-Jul-20,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.35,0.37,0.36,0.35,0.01,2.86%,228500,-
21-Jul-20,SCAN,WPP ScanGroup Plc,5.8,25,19.45,20,19.8,19.6,0.2,1.02%,335400,-
21-Jul-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
21-Jul-20,BAMB,Bamburi Cement Ltd,19.05,72.75,26.4,26.9,26.5,26.9,-0.4,1.49%,1000,-
21-Jul-20,CRWN,Crown Paints Kenya Plc,36,66,46.9,46.9,46.9,46.9,-,-,-,-
21-Jul-20,CABL,East African Cables Ltd,1.26,2.55,2.3,2.3,2.3,2.36,-0.06,2.54%,1000,-
21-Jul-20,PORT,East African Portland Cement Ltd,10,16,13.85,13.85,13.85,13.85,-,-,-,-
21-Jul-20,KEGN,Kenya Electricity Generating Company Plc,4,6.28,5.8,5.92,5.9,5.9,-,-,583300,-
21-Jul-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
21-Jul-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
21-Jul-20,KPLC,Kenya Power and Lighting Company Plc,1.16,3,1.89,1.93,1.92,1.91,0.01,0.52%,926000,-
21-Jul-20,TOTL,Total Kenya Ltd,21,29,24,24.25,24,24,-,-,2100,-
21-Jul-20,UMME,Umeme Ltd,5.86,8.6,7.6,7.66,7.6,7.58,0.02,0.26%,67400,-
21-Jul-20,BRIT,Britam Holdings Plc,5.7,10.65,7.4,7.4,7.4,7.42,-0.02,0.27%,4400,-
21-Jul-20,CIC,CIC Insurance Group Ltd,1.95,3,2.25,2.3,2.26,2.35,-0.09,3.83%,31600,-
21-Jul-20,JUB,Jubilee Holdings Ltd,210,360,240,240,240,240,-,-,100,-
21-Jul-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,3.1,2.38,2.5,2.45,2.41,0.04,1.66%,568400,-
21-Jul-20,LBTY,Liberty Kenya Holdings Ltd,6.8,10.65,8,8,8,7.9,0.1,1.27%,100,-
21-Jul-20,SLAM,Sanlam Kenya Plc,11,18.8,13,13,13,13.9,-0.9,6.47%,100,-
21-Jul-20,CTUM,Centum Investment Company Plc,15.15,29.5,23.5,24,23.6,23.2,0.4,1.72%,9300,-
21-Jul-20,HAFR,Home Afrika Ltd,0.3,0.6,0.45,0.48,0.46,0.48,-0.02,4.17%,31900,-
21-Jul-20,KURV,Kurwitu Ventures Ltd,1500,1500,1500,1500,1500,1500,-,-,-,-
21-Jul-20,OCH,Olympia Capital Holdings Ltd,1.82,2.6,2.5,2.5,2.5,2.5,-,-,100,-
21-Jul-20,TCL,Trans-Century Plc,1.1,2.68,2.25,2.45,2.32,2.34,-0.02,0.85%,222100,-
21-Jul-20,NSE,Nairobi Securities Exchange Plc,6.5,12,6.8,7,6.92,7,-0.08,1.14%,7600,-
21-Jul-20,BOC,BOC Kenya Plc,53,72,54,54,54,54,-,-,-,-
21-Jul-20,BAT,British American Tobacco Kenya Plc,305,500,310,310,310,310,-,-,154800,-
21-Jul-20,CARB,Carbacid Investments Plc,7.2,13,8.5,8.98,8.94,9,-0.06,0.67%,5100,-
21-Jul-20,EABL,East African Breweries Ltd,135,222.25,161,162,161,160.25,0.75,0.47%,2600,-
21-Jul-20,FTGH,Flame Tree Group Holdings Ltd,0.76,2.1,1.43,1.53,1.5,1.45,0.05,3.45%,13600,-
21-Jul-20,ORCH,Kenya Orchards Ltd,10.4,12.5,12.25,12.25,12.25,12.25,-,-,-,-
21-Jul-20,UNGA,Unga Group Ltd,26.1,34.05,28.05,28.05,28.05,28.05,-,-,-,-
21-Jul-20,SCOM,Safaricom Plc,23.5,37,26.45,27.2,26.7,27,-0.3,1.11%,31735500,-
21-Jul-20,FAHR,Stanlib Fahari Income-REIT,4.98,10,5.52,5.8,5.76,5.56,0.2,3.60%,5500,-
21-Jul-20,GLD,ABSA NewGold ETF,1470,2100,1860,1860,1860,1835,25,1.36%,100,-
21-Jul-20,^FNK15,FTSE NSE Kenya 15 Index,152.56,223.86,163.31,166.76,164.68,166.34,-1.66,1.00%,-,-
21-Jul-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,235.07,172.39,176.2,173.91,175.56,-1.65,0.94%,-,-
21-Jul-20,^N20I,NSE 20-Share Index,1723.96,2647.58,1906.25,1906.25,1906.25,1909.63,-3.38,0.18%,-,-
21-Jul-20,^N25I,NSE 25-Share Index,2935.01,4163.56,3076.64,3076.64,3076.64,3105.8,-29.16,0.94%,-,-
21-Jul-20,^NASI,NSE All-Share Index,124.3,169.35,130.79,130.79,130.79,132.22,-1.43,1.08%,-,-
